"","Season","School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4556",2015,"Central Connecticut State","NEC","5","26","59.2","70.1","-10.94","-5.62","-10.53","-6.03","-16.56"
"4557",2015,"Jacksonville","A-Sun","10","22","64.3","72.0","-7.66","-6.46","-7.30","-9.40","-16.70"
"4558",2015,"North Carolina A&T","MEAC","9","23","58.9","66.0","-7.13","-8.02","-11.64","-5.11","-16.76"
"4559",2015,"Alabama A&M","SWAC","9","20","62.0","68.6","-6.59","-9.62","-10.14","-7.01","-17.15"
"4560",2015,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4561",2015,"Abilene Christian","Southland","10","21","63.7","70.5","-6.77","-6.34","-10.54","-6.66","-17.20"
"4562",2015,"Kennesaw State","A-Sun","10","22","63.3","73.8","-10.50","-5.10","-7.94","-9.39","-17.33"
"4563",2015,"South Carolina State","MEAC","11","22","59.5","66.8","-7.21","-7.46","-11.59","-5.78","-17.37"
"4564",2015,"Maine","AEC","3","27","60.4","74.8","-14.40","-3.40","-7.03","-10.77","-17.80"
"4565",2015,"Coppin State","MEAC","8","23","71.6","82.5","-10.94","-4.78","2.48","-20.32","-17.84"
"4566",2015,"Savannah State","MEAC","9","22","56.7","66.8","-10.13","-6.27","-13.88","-4.29","-18.17"
"4567",2015,"Alcorn State","SWAC","6","26","64.6","74.3","-9.72","-9.95","-8.09","-12.66","-20.75"
"4568",2015,"Central Arkansas","Southland","2","27","65.3","82.2","-16.90","-5.94","-6.40","-16.43","-22.84"
"4569",2015,"Mississippi Valley State","SWAC","6","26","63.9","80.1","-16.16","-7.78","-5.65","-18.29","-23.94"
"4570",2015,"Florida A&M","MEAC","2","27","55.4","72.9","-17.52","-8.52","-14.48","-11.56","-26.04"
"4571",2015,"Grambling","SWAC","2","27","52.0","72.6","-20.55","-8.00","-19.69","-10.98","-30.67"
"4572",2016,"Villanova","Big East","35","5","78.0","63.6","14.38","9.71","9.92","14.17","24.08"
"4573",2016,"Kansas","Big 12","33","5","81.3","67.6","13.66","11.22","14.28","9.59","23.87"
"4574",2016,"North Carolina","ACC","33","7","82.8","70.0","12.75","10.69","16.74","6.70","23.44"
"4575",2016,"Michigan State","Big Ten","29","6","79.8","64.1","15.66","6.94","12.25","10.34","22.59"
"4576",2016,"Virginia","ACC","29","8","71.0","60.1","10.92","11.12","4.12","17.92","22.04"
"4577",2016,"West Virginia","Big 12","26","9","78.5","66.7","11.83","9.78","10.88","10.73","21.61"
"4578",2016,"Louisville","ACC","23","8","75.0","61.1","13.84","7.74","6.19","15.39","21.57"
"4579",2016,"Kentucky","SEC","27","9","79.5","68.1","11.39","8.84","11.92","8.31","20.23"
"4580",2016,"Purdue","Big Ten","26","9","77.9","65.2","12.71","7.46","10.01","10.16","20.17"
"4581",2016,"Oklahoma","Big 12","29","8","79.7","71.1","8.62","11.14","12.91","6.85","19.76"
"4582",2016,"Indiana","Big Ten","27","8","82.6","69.9","12.69","6.90","13.68","5.91","19.59"
"4583",2016,"Duke","ACC","25","11","81.1","72.5","8.64","10.59","13.71","5.52","19.23"
"4584",2016,"Arizona","Pac-12","25","9","80.4","68.9","11.56","7.23","10.88","7.90","18.79"
"4585",2016,"Xavier","Big East","28","6","80.5","70.4","10.15","8.43","12.97","5.60","18.58"
"4586",2016,"Miami (FL)","ACC","27","8","75.2","67.4","7.83","10.69","8.72","9.80","18.52"
"4587",2016,"Texas A&M","SEC","28","9","76.4","66.4","10.00","8.45","7.66","10.80","18.45"
"4588",2016,"Southern Methodist","AAC","25","5","77.3","63.4","13.87","4.56","8.37","10.06","18.42"
"4589",2016,"Oregon","Pac-12","31","7","78.7","68.8","9.89","8.64","10.14","7.91","18.05"
"4590",2016,"Wichita State","MVC","26","9","72.4","59.0","13.40","4.24","4.00","13.39","17.39"
"4591",2016,"Vanderbilt","SEC","19","14","75.9","67.4","8.52","8.68","7.45","9.75","17.20"
"4592",2016,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4593",2016,"Iowa","Big Ten","22","11","77.6","69.3","8.30","8.71","9.80","7.21","17.01"
"4594",2016,"Iowa State","Big 12","23","12","81.8","75.0","6.77","10.16","15.69","1.24","16.93"
"4595",2016,"Gonzaga","WCC","28","8","78.9","65.6","13.33","4.23","8.08","8.84","16.92"
"4596",2016,"Maryland","Big Ten","27","9","75.7","66.7","9.03","8.31","7.96","8.76","16.71"
"4597",2016,"Butler","Big East","22","11","79.9","71.0","8.91","7.55","11.28","5.18","16.46"
"4598",2016,"Baylor","Big 12","22","12","77.1","69.6","7.50","9.76","9.63","6.50","16.13"
"4599",2016,"Connecticut","AAC","25","11","73.1","63.5","9.61","6.28","4.41","11.48","15.89"
"4600",2016,"Utah","Pac-12","27","9","77.2","69.5","7.67","8.79","7.81","7.69","15.50"
"4601",2016,"Pittsburgh","ACC","21","12","75.0","67.3","7.76","8.75","6.32","9.15","15.47"
"4602",2016,"University of California","Pac-12","23","11","74.9","67.3","7.53","7.87","6.56","8.84","15.39"
"4603",2016,"Cincinnati","AAC","22","11","73.3","63.3","9.94","5.25","4.15","11.04","15.19"
"4604",2016,"Texas","Big 12","20","13","71.4","68.3","3.09","11.71","4.13","10.67","14.80"
"4605",2016,"Florida","SEC","21","15","74.4","68.9","5.50","9.19","6.07","8.62","14.69"
"4606",2016,"Seton Hall","Big East","25","9","74.2","67.8","6.38","8.28","6.27","8.39","14.66"
"4607",2016,"Syracuse","ACC","23","14","70.0","65.1","4.86","9.75","2.69","11.93","14.62"
"4608",2016,"Notre Dame","ACC","24","12","75.1","70.6","4.53","9.57","7.63","6.47","14.10"
"4609",2016,"Virginia Commonwealth","A-10","25","11","77.3","67.8","9.47","4.35","7.19","6.64","13.83"
"4610",2016,"Michigan","Big Ten","23","13","73.8","67.4","6.39","7.92","5.59","8.15","13.75"
"4611",2016,"Creighton","Big East","20","15","79.6","72.4","7.26","6.44","10.10","3.59","13.69"
"4612",2016,"Saint Mary's (CA)","WCC","29","6","73.6","60.9","12.69","1.24","1.89","11.71","13.60"
"4613",2016,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4614",2016,"Southern California","Pac-12","21","13","80.5","74.6","5.88","7.64","11.43","2.10","13.52"
"4615",2016,"Wisconsin","Big Ten","22","13","67.8","63.8","4.00","9.40","-0.13","13.53","13.40"
"4616",2016,"Georgia Tech","ACC","21","15","73.3","70.7","2.56","9.95","6.35","6.16","12.51"
"4617",2016,"Texas Tech","Big 12","19","13","72.0","69.9","2.16","10.25","5.06","7.35","12.41"
"4618",2016,"Brigham Young","WCC","26","11","83.6","72.8","10.84","2.36","12.03","0.32","12.36"
"4619",2016,"Kansas State","Big 12","17","16","70.7","68.2","2.52","9.79","2.85","9.46","12.31"
"4620",2016,"Florida State","ACC","20","14","78.0","74.0","4.00","8.16","10.23","1.94","12.16"
"4621",2016,"Saint Joseph's","A-10","28","8","77.2","70.1","7.17","4.93","8.31","3.78","12.10"
"4622",2016,"Colorado","Pac-12","22","12","75.8","70.8","4.97","7.64","4.93","7.10","12.04"
"4623",2016,"Clemson","ACC","17","14","69.6","64.5","5.16","6.87","1.35","10.69","12.03"
"4624",2016,"South Carolina","SEC","25","9","76.0","69.3","6.65","5.83","6.55","5.46","12.01"
"4625",2016,"Providence","Big East","24","11","73.6","70.1","3.49","8.46","5.04","6.90","11.94"
"4626",2016,"San Diego State","MWC","28","10","68.6","60.6","7.95","4.33","-2.41","14.29","11.89"
"4627",2016,"George Washington","A-10","28","10","75.7","68.5","7.18","4.24","5.64","5.79","11.43"
"4628",2016,"Dayton","A-10","25","8","72.5","65.9","6.58","4.76","2.28","9.06","11.34"
"4629",2016,"Washington","Pac-12","19","15","83.9","80.8","3.09","8.12","15.81","-4.60","11.21"
"4630",2016,"Valparaiso","Horizon","30","7","75.2","62.8","12.41","0.02","0.23","10.48","10.71"
"4631",2016,"UCLA","Pac-12","15","17","77.5","76.7","0.78","9.69","8.03","2.45","10.48"
"4632",2016,"Oregon State","Pac-12","19","13","71.9","70.1","1.78","9.26","3.46","6.93","10.39"
"4633",2016,"Georgetown","Big East","15","18","73.6","71.8","1.82","8.49","5.17","5.14","10.31"
"4634",2016,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4635",2016,"Houston","AAC","22","10","77.4","69.3","8.13","2.17","8.08","2.22","10.30"
"4636",2016,"Arkansas","SEC","16","16","78.2","74.7","3.47","6.76","8.69","1.54","10.23"
"4637",2016,"Northwestern","Big Ten","20","12","72.0","66.0","6.03","4.12","1.68","8.48","10.16"
"4638",2016,"Virginia Tech","ACC","20","15","75.0","72.6","2.40","7.53","6.69","3.24","9.93"
"4639",2016,"Memphis","AAC","19","15","76.6","70.3","6.26","3.58","7.65","2.19","9.84"
"4640",2016,"North Carolina State","ACC","16","17","75.2","74.4","0.79","9.04","6.70","3.12","9.83"
"4641",2016,"Tulsa","AAC","20","12","73.6","69.6","4.03","5.76","5.00","4.79","9.79"
"4642",2016,"Georgia","SEC","20","14","70.6","69.7","0.94","8.47","2.05","7.36","9.41"
"4643",2016,"Ohio State","Big Ten","21","14","70.3","68.0","2.31","7.08","2.46","6.93","9.39"
"4644",2016,"Stephen F. Austin","Southland","28","6","80.2","63.3","16.91","-5.47","2.91","6.32","9.23"
"4645",2016,"Yale","Ivy","23","7","74.9","63.8","11.13","-1.03","0.55","8.53","9.08"
"4646",2016,"Hawaii","Big West","28","6","77.1","66.7","10.38","-1.04","4.61","4.42","9.03"
"4647",2016,"Nebraska","Big Ten","16","18","72.2","69.0","3.26","5.57","3.85","4.99","8.84"
"4648",2016,"Louisiana State","SEC","19","14","78.8","77.1","1.79","7.00","9.96","-1.17","8.79"
"4649",2016,"Northern Iowa","MVC","23","13","68.8","64.0","4.78","4.44","-1.06","9.84","8.78"
"4650",2016,"Arizona State","Pac-12","15","17","73.3","74.0","-0.69","8.96","4.08","4.19","8.28"
"4651",2016,"Mississippi State","SEC","14","17","74.9","72.8","2.16","6.02","5.55","2.63","8.18"
"4652",2016,"Oklahoma State","Big 12","12","20","66.5","67.1","-0.63","8.81","-1.35","9.53","8.18"
"4653",2016,"Evansville","MVC","25","9","74.3","65.3","8.97","-0.39","3.23","4.87","8.10"
"4654",2016,"Stanford","Pac-12","15","15","69.6","70.4","-0.77","10.41","1.15","6.91","8.06"
"4655",2016,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4656",2016,"Rhode Island","A-10","17","15","69.4","64.8","4.63","3.29","-0.29","8.21","7.92"
"4657",2016,"Mississippi","SEC","20","12","75.2","72.1","3.09","4.81","5.49","2.42","7.91"
"4658",2016,"Tennessee","SEC","15","19","75.1","75.2","-0.06","7.86","5.80","2.00","7.80"
"4659",2016,"Temple","AAC","21","12","68.7","67.6","1.12","6.57","0.52","7.17","7.69"
"4660",2016,"Marquette","Big East","20","13","76.3","74.2","2.09","5.57","6.21","1.44","7.66"
"4661",2016,"Richmond","A-10","16","16","76.6","73.8","2.72","4.56","7.05","0.23","7.28"
"4662",2016,"Boise State","MWC","20","12","77.5","70.2","7.31","3.13","5.15","2.08","7.23"
"4663",2016,"Princeton","Ivy","22","7","79.1","68.6","10.52","-1.72","5.26","1.91","7.17"
"4664",2016,"Alabama","SEC","18","15","66.5","67.9","-1.48","8.62","-2.33","9.46","7.14"
"4665",2016,"Arkansas-Little Rock","Sun Belt","30","5","71.1","60.8","10.23","-1.76","-3.25","10.37","7.12"
"4666",2016,"St. Bonaventure","A-10","22","9","77.7","73.0","4.68","1.87","5.95","0.60","6.55"
"4667",2016,"Oakland","Horizon","23","12","86.4","78.5","7.91","-1.61","13.40","-7.10","6.30"
"4668",2016,"North Carolina-Wilmington","CAA","25","8","79.4","72.1","7.30","0.35","6.31","-0.06","6.25"
"4669",2016,"James Madison","CAA","21","11","75.2","68.7","6.50","0.50","1.52","4.66","6.17"
"4670",2016,"Davidson","A-10","20","13","79.0","78.1","0.97","5.14","8.98","-3.25","5.74"
"4671",2016,"William & Mary","CAA","20","11","76.9","71.1","5.77","1.30","5.51","0.06","5.57"
"4672",2016,"Akron","MAC (East)","26","9","76.6","68.0","8.60","-1.24","2.02","3.53","5.55"
"4673",2016,"Wake Forest","ACC","11","20","74.0","79.0","-5.00","10.53","6.13","-0.59","5.53"
"4674",2016,"Nevada-Las Vegas","MWC","18","15","78.2","73.5","4.67","3.17","5.99","-0.50","5.50"
"4675",2016,"South Dakota State","Summit","26","8","76.2","68.1","8.09","-1.22","3.72","1.71","5.44"
"4676",2016,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4677",2016,"UC-Irvine","Big West","28","10","71.2","66.1","5.11","0.77","-0.54","5.86","5.33"
"4678",2016,"Monmouth","MAAC","28","8","79.5","72.3","7.14","-1.85","5.90","-0.61","5.29"
"4679",2016,"Fresno State","MWC","25","10","75.1","70.7","4.43","2.24","3.14","2.13","5.27"
"4680",2016,"New Mexico","MWC","17","15","76.0","73.4","2.63","2.58","5.16","0.05","5.21"
"4681",2016,"Hofstra","CAA","24","10","78.9","73.8","5.06","0.77","6.72","-1.71","5.02"
"4682",2016,"Texas-Arlington","Sun Belt","24","11","78.9","69.1","9.86","-3.42","5.53","-0.51","5.02"
"4683",2016,"Old Dominion","CUSA","25","13","68.5","61.6","6.97","-2.31","-6.57","11.23","4.66"
"4684",2016,"Illinois","Big Ten","15","19","72.1","74.8","-2.65","7.03","3.61","0.77","4.39"
"4685",2016,"Long Beach State","Big West","20","15","74.7","73.4","1.29","4.57","4.64","-0.55","4.09"
"4686",2016,"Texas Christian","Big 12","12","21","66.9","71.5","-4.55","8.62","-0.78","4.86","4.07"
"4687",2016,"UC-Santa Barbara","Big West","19","14","70.8","67.2","3.52","1.44","-1.42","5.20","3.79"
"4688",2016,"Stony Brook","AEC","26","7","76.2","64.1","12.12","-5.28","-1.06","4.81","3.75"
"4689",2016,"Iona","MAAC","22","11","79.6","74.3","5.36","-1.78","6.73","-3.15","3.59"
"4690",2016,"New Mexico State","WAC","23","11","71.3","63.1","8.21","-3.54","-3.25","6.83","3.59"
"4691",2016,"Alabama-Birmingham","CUSA","26","7","79.0","70.4","8.58","-3.07","3.48","0.02","3.50"
"4692",2016,"Columbia","Ivy","25","10","76.3","68.5","7.74","-2.55","1.60","1.86","3.45"
"4693",2016,"Illinois State","MVC","18","14","67.2","66.1","1.09","2.59","-2.03","5.43","3.40"
"4694",2016,"Chattanooga","Southern","29","6","75.8","67.5","8.23","-3.46","-0.54","3.78","3.24"
"4695",2016,"Penn State","Big Ten","16","16","65.8","69.6","-3.78","6.95","-2.76","5.93","3.17"
"4696",2016,"Toledo","MAC (West)","17","15","77.6","71.4","6.13","-2.36","3.12","-0.16","2.96"
"4697",2016,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4698",2016,"Milwaukee","Horizon","20","13","79.3","72.5","6.88","-2.02","3.22","-0.33","2.89"
"4699",2016,"Nevada","MWC","24","14","75.7","72.1","3.63","1.79","2.37","0.48","2.85"
"4700",2016,"Southern Illinois","MVC","22","10","73.8","69.7","4.09","-1.30","2.62","0.17","2.79"
"4701",2016,"Utah State","MWC","16","15","73.4","71.5","1.84","2.06","1.93","0.76","2.68"
"4702",2016,"Middle Tennessee","CUSA","25","10","72.5","68.9","3.69","-0.70","-1.76","4.42","2.66"
"4703",2016,"Louisiana-Lafayette","Sun Belt","19","15","79.6","72.8","6.76","-1.94","5.64","-3.02","2.62"
"4704",2016,"Cal State Bakersfield","WAC","24","9","72.9","63.8","9.12","-5.15","-2.09","4.67","2.58"
"4705",2016,"Missouri","SEC","10","21","68.6","73.0","-4.39","6.88","-0.46","2.95","2.50"
"4706",2016,"College of Charleston","CAA","17","14","65.4","62.0","3.45","0.04","-8.65","11.02","2.37"
"4707",2016,"Pepperdine","WCC","18","14","73.4","71.5","1.94","1.68","0.66","1.66","2.33"
"4708",2016,"Colorado State","MWC","18","16","79.4","77.2","2.18","1.53","7.18","-4.87","2.31"
"4709",2016,"Ohio","MAC (East)","23","12","78.5","74.8","3.69","-1.18","5.82","-3.92","1.90"
"4710",2016,"Fordham","A-10","17","14","71.2","68.6","2.52","-0.09","-2.44","4.31","1.87"
"4711",2016,"Siena","MAAC","21","13","78.2","73.3","4.91","-3.19","4.12","-2.40","1.73"
"4712",2016,"Northeastern","CAA","18","15","72.0","70.9","1.12","1.35","0.00","1.61","1.60"
"4713",2016,"Grand Canyon","WAC","27","7","75.9","68.1","7.79","-5.60","0.42","1.02","1.43"
"4714",2016,"Duquesne","A-10","17","17","79.5","78.7","0.79","1.35","7.18","-5.77","1.41"
"4715",2016,"Buffalo","MAC (East)","20","15","77.4","75.3","2.14","0.90","4.50","-3.16","1.34"
"4716",2016,"Belmont","OVC (East)","20","12","82.4","78.4","4.00","-2.10","9.19","-8.00","1.19"
"4717",2016,"Green Bay","Horizon","23","13","83.7","80.0","3.69","-0.67","10.71","-9.55","1.16"
"4718",2016,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4719",2016,"North Carolina-Asheville","Big South","22","12","75.1","68.0","7.03","-3.25","0.44","0.66","1.10"
"4720",2016,"Morehead State","OVC (East)","23","14","73.6","69.0","4.57","-1.65","-2.47","3.51","1.04"
"4721",2016,"Albany (NY)","AEC","24","9","75.6","66.1","9.55","-7.57","-1.41","2.34","0.93"
"4722",2016,"Minnesota","Big Ten","8","23","68.0","74.0","-6.00","6.86","-0.77","1.63","0.86"
"4723",2016,"DePaul","Big East","9","22","67.5","75.0","-7.52","8.34","-0.79","1.61","0.83"
"4724",2016,"Marshall","CUSA","17","16","86.0","84.9","1.12","-0.30","13.38","-12.55","0.83"
"4725",2016,"Massachusetts","A-10","14","18","73.5","75.8","-2.31","2.96","2.69","-2.05","0.64"
"4726",2016,"Washington State","Pac-12","9","22","70.5","77.2","-6.68","7.97","1.13","-0.63","0.50"
"4727",2016,"Central Florida","AAC","12","18","68.7","71.6","-2.83","3.01","-1.53","1.71","0.18"
"4728",2016,"Weber State","Big Sky","26","9","76.1","67.0","9.09","-5.13","-2.48","2.66","0.18"
"4729",2016,"Wright State","Horizon","22","13","68.5","65.8","2.74","-1.76","-6.69","6.87","0.18"
"4730",2016,"Auburn","SEC","11","20","70.7","78.1","-7.39","7.54","2.34","-2.19","0.15"
"4731",2016,"Ball State","MAC (West)","21","14","70.8","66.8","4.03","-2.98","-3.31","3.42","0.11"
"4732",2016,"Wyoming","MWC","14","18","71.7","71.9","-0.25","2.19","-1.49","1.58","0.09"
"4733",2016,"Indiana State","MVC","15","17","67.8","69.4","-1.63","2.20","-1.60","1.64","0.04"
"4734",2016,"IPFW","Summit","24","10","79.4","76.0","3.41","-1.66","4.78","-4.79","0.00"
"4735",2016,"Towson","CAA","20","13","71.5","67.5","3.97","-1.57","-2.81","2.76","-0.06"
"4736",2016,"Louisiana Tech","CUSA","23","10","79.5","72.6","6.94","-4.40","4.10","-4.17","-0.07"
"4737",2016,"Eastern Michigan","MAC (West)","18","15","77.4","74.5","2.82","1.24","2.82","-2.96","-0.14"
"4738",2016,"Louisiana-Monroe","Sun Belt","20","14","72.7","69.4","3.26","-1.46","-1.55","1.37","-0.18"
"4739",2016,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4740",2016,"Nebraska-Omaha","Summit","18","14","85.3","81.8","3.44","-2.04","11.89","-12.13","-0.24"
"4741",2016,"East Carolina","AAC","12","20","68.3","71.9","-3.59","3.22","-0.70","0.33","-0.38"
"4742",2016,"Northern Illinois","MAC (West)","21","13","72.4","67.2","5.24","-1.20","-3.03","2.57","-0.46"
"4743",2016,"High Point","Big South","21","11","77.3","70.6","6.72","-4.24","0.82","-1.34","-0.52"
"4744",2016,"Central Michigan","MAC (West)","17","16","75.6","72.8","2.85","-1.30","1.52","-2.19","-0.67"
"4745",2016,"Elon","CAA","16","16","75.9","75.4","0.50","0.66","3.63","-4.30","-0.67"
"4746",2016,"Loyola (IL)","MVC","15","17","64.3","65.1","-0.72","1.11","-6.06","5.36","-0.70"
"4747",2016,"Montana","Big Sky","21","12","72.5","67.4","5.09","-4.29","-3.34","2.61","-0.72"
"4748",2016,"Florida Gulf Coast","A-Sun","21","14","77.2","70.7","6.57","-3.82","-1.41","0.63","-0.79"
"4749",2016,"Tulane","AAC","12","22","65.9","70.5","-4.65","3.79","-3.77","2.91","-0.85"
"4750",2016,"North Dakota State","Summit","20","13","68.8","64.5","4.30","-2.99","-7.36","6.43","-0.93"
"4751",2016,"Harvard","Ivy","14","16","66.7","66.2","0.53","-0.25","-5.94","4.98","-0.96"
"4752",2016,"Western Kentucky","CUSA","18","16","77.1","76.1","1.00","-0.89","1.70","-2.99","-1.29"
"4753",2016,"North Florida","A-Sun","22","12","84.3","79.5","4.74","-3.92","7.70","-9.11","-1.41"
"4754",2016,"Winthrop","Big South","23","9","82.2","75.9","6.31","-5.70","5.77","-7.19","-1.42"
"4755",2016,"East Tennessee State","Southern","24","12","78.1","74.6","3.50","-2.29","2.19","-3.68","-1.49"
"4756",2016,"Vermont","AEC","23","14","75.0","70.6","4.41","-4.73","-0.11","-1.39","-1.51"
"4757",2016,"Kent State","MAC (East)","19","13","73.8","72.4","1.38","-1.47","-0.36","-1.17","-1.53"
"4758",2016,"Murray State","OVC (West)","17","14","71.4","67.5","3.84","-3.06","-4.23","2.65","-1.58"
"4759",2016,"Boston College","ACC","7","25","61.2","70.5","-9.28","7.67","-6.91","5.30","-1.61"
"4760",2016,"School","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS"
"4761",2016,"George Mason","A-10","11","21","66.9","72.3","-5.41","3.62","-2.75","0.96","-1.79"
"4762",2016,"Tennessee State","OVC (East)","20","11","73.3","68.8","4.48","-5.30","-2.85","1.03","-1.81"
"4763",2016,"Coastal Carolina","Big South","21","12","73.0","66.5","6.48","-4.22","-4.61","2.76","-1.85"
"4764",2016,"St. John's (NY)","Big East","8","24","67.9","77.3","-9.31","7.94","-1.47","-0.43","-1.90"
"4765",2016,"Western Michigan","MAC (West)","13","19","73.2","73.5","-0.31","0.06","0.11","-2.18","-2.07"
"4766",2016,"Bucknell","Patriot","17","14","79.0","73.8","5.16","-5.89","3.63","-5.71","-2.09"
"4767",2016,"Portland","WCC","12","20","77.6","79.8","-2.16","0.56","5.08","-7.29","-2.21"
"4768",2016,"Detroit Mercy","Horizon","16","15","83.7","82.8","0.90","-0.82","8.87","-11.31","-2.44"
"4769",2016,"Oral Roberts","Summit","14","17","76.0","76.9","-0.90","0.59","1.54","-4.23","-2.69"
"4770",2016,"Saint Louis","A-10","11","21","65.8","72.0","-6.22","3.49","-4.59","1.86","-2.73"
"4771",2016,"Georgia State","Sun Belt","16","14","65.7","65.0","0.70","-2.19","-7.20","4.40","-2.80"
"4772",2016,"Furman","Southern","19","16","71.1","66.7","4.40","-4.20","-5.23","2.39","-2.83"
"4773",2016,"South Florida","AAC","8","25","63.2","71.3","-8.09","5.24","-5.83","2.97","-2.85"
"4774",2016,"San Francisco","WCC","15","15","77.6","78.7","-1.10","-0.68","4.33","-7.25","-2.92"
